TEKS ID,Statement,Grade,Chapter
117.111.b.2.B,create compositions using the elements of art and principles of design; and,3,117
117.111.b.2.C,"produce drawings; paintings; prints; sculpture, including modeled forms; and other art forms such as ceramics, fiber art, constructions, mixed media, installation art, digital art and media, and photographic imagery using a variety of materials.",3,117
117.111.b.3.A,identify simple main ideas expressed in artworks from various times and places;,3,117
117.111.b.3.B,"compare and contrast artworks created by historical and contemporary men and women, making connections to various cultures;",3,117
117.111.b.3.C,"connect art to career opportunities for positions such as architects, animators, cartoonists, engineers, fashion designers, film makers, graphic artists, illustrators, interior designers, photographers, and web designers; and",3,117
117.111.b.3.D,investigate the connections of visual art concepts to other disciplines.,3,117
117.111.b.4.A,"evaluate the elements of art, principles of design, or expressive qualities in artworks of self, peers, and historical and contemporary artists;",3,117
117.111.b.4.B,"use methods such as oral response or artist statements to identify main ideas found in collections of artworks created by self, peers, and major historical or contemporary artists in real or virtual portfolios, galleries, or art museums; and",3,117
117.111.b.4.C,"compile collections of personal artworks such as physical artworks, electronic images, sketchbooks, or portfolios for purposes of self assessment or exhibition.",3,117
117.112.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",3,117
117.112.a.2,"Four basic strands--foundations: music literacy; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing the knowledge and skills students are expected to acquire. The foundation of music literacy is fostered through reading, writing, reproducing, and creating music, thus developing a student's intellect. Through creative expression, students apply their music literacy and the critical-thinking skills of music to sing, play, read, write, and/or move. By experiencing musical periods and styles, students will understand the relevance of music to history, culture, and the world, including the relationship of music to other academic disciplines and the vocational possibilities offered. Through critical listening, students analyze, evaluate, and respond to music, developing criteria for making critical judgments and informed choices.",3,117
117.112.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",3,117
117.112.b.1,Foundations: music literacy. The student describes and analyzes musical sound. The student is expected to:,3,117
117.112.b.2,"Foundations: music literacy. The student reads, writes, and reproduces music notation using a system. Technology and other tools may be used to read, write, and reproduce musical examples. The student is expected to:",3,117
117.112.b.3,Creative expression. The student performs a varied repertoire of developmentally appropriate music in informal or formal settings. The student is expected to:,3,117
117.112.b.4,Creative expression. The student creates and explores new musical ideas within specified guidelines. The student is expected to:,3,117
117.112.b.5,Historical and cultural relevance. The student examines music in relation to history and cultures. The student is expected to:,3,117
117.112.b.6,"Critical evaluation and response. The student listens to, responds to, and evaluates music and musical performances. The student is expected to:",3,117
117.112.b.1.A,"categorize and explain a variety of musical sounds, including those of children and adult voices;",3,117
117.112.b.1.B,"categorize and explain a variety of musical sounds, including those of woodwind, brass, string, percussion, and instruments from various cultures;",3,117
117.112.b.1.C,"use known music symbols and terminology referring to rhythm; melody; timbre; form; tempo; and dynamics, including mezzo piano and mezzo forte, to identify musical sounds presented aurally; and",3,117
117.112.b.1.D,"identify and label small and large musical forms such as abac, AB, and ABA presented aurally in simple songs and larger works.",3,117
117.112.b.2.A,"read, write, and reproduce rhythmic patterns using standard notation, including four sixteenth notes, whole notes, whole rests, and previously learned note values in 2/4 and 4/4 meters as appropriate;",3,117
117.112.b.2.B,"read, write, and reproduce extended pentatonic melodic patterns using standard staff notation; and",3,117
117.112.b.2.C,"identify new and previously learned music symbols and terms referring to tempo and dynamics, including mezzo piano and mezzo forte.",3,117
117.112.b.3.A,sing or play classroom instruments with accurate intonation and rhythm independently or in groups;,3,117
117.112.b.3.B,sing or play a varied repertoire of music such as American folk songs and folk songs representative of local cultures independently or in groups;,3,117
117.112.b.3.C,"move alone or with others to a varied repertoire of music using gross motor, fine motor, locomotor, and non-locomotor skills and integrated movement such as hands and feet moving together;",3,117
117.112.b.3.D,"perform simple part work, including rhythmic and melodic ostinati, derived from known repertoire; and",3,117
117.112.b.3.E,"interpret through performance new and previously learned music symbols and terms referring to tempo and dynamics, including mezzo piano and mezzo forte.",3,117
117.112.b.4.A,create rhythmic phrases through improvisation or composition;,3,117
117.112.b.4.B,create melodic phrases through improvisation or composition; and,3,117
117.112.b.4.C,create simple accompaniments through improvisation or composition.,3,117
117.112.b.5.A,"perform a varied repertoire of songs, movement, and musical games representative of American and local cultures;",3,117
117.112.b.5.B,"identify music from diverse genres, styles, periods, and cultures; and",3,117
117.112.b.5.C,identify the relationships between music and interdisciplinary concepts.,3,117
117.112.b.6.A,exhibit audience etiquette during live and recorded performances;,3,117
117.112.b.6.B,recognize known rhythmic and melodic elements in aural examples using appropriate vocabulary;,3,117
117.112.b.6.C,"identify specific musical events in aural examples such as changes in timbre, form, tempo, or dynamics using appropriate vocabulary;",3,117
117.112.b.6.D,respond verbally and through movement to short musical examples; and,3,117
117.112.b.6.E,describe a variety of compositions and formal or informal musical performances using specific music vocabulary.,3,117
117.113.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",3,117
117.113.a.2,"Four basic strands--foundations: inquiry and understanding; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing knowledge and skills students are expected to acquire. Through the foundations: inquiry and understanding strand, students develop a perception of self, human relationships, and the world using elements of drama and conventions of theatre. Through the creative expression strand, students communicate in a dramatic form, engage in artistic thinking, build positive self-concepts, relate interpersonally, and integrate knowledge with other content areas in a relevant manner. Through the historical and cultural relevance strand, students increase their understanding of heritage and traditions in theatre and the diversity of world cultures as expressed in theatre. Through the critical evaluation and response strand, students engage in inquiry and dialogue, accept constructive criticism, revise personal views to promote creative and critical thinking, and develop the ability to appreciate and evaluate live theatre.",3,117
117.113.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",3,117
117.113.b.1,"Foundations: inquiry and understanding. The student develops concepts about self, human relationships, and the environment using elements of drama and conventions of theatre. The student is expected to:",3,117
117.113.b.2,Creative expression: performance. The student interprets characters using the voice and body expressively and creates dramatizations. The student is expected to:,3,117
117.113.b.3,"Creative expression: production. The student applies design, directing, and theatre production concepts and skills. The student is expected to:",3,117
117.113.b.4,"Historical and cultural relevance. The student relates theatre to history, society, and culture. The student is expected to:",3,117
117.113.b.5,Critical evaluation and response. The student responds to and evaluates theatre and theatrical performances. The student is expected to:,3,117
117.113.b.1.A,react to sensory and emotional experiences such as sight or sound and happiness or sadness through creative play;,3,117
117.113.b.1.B,create playing space using expressive and rhythmic movement;,3,117
117.113.b.1.C,"respond to sounds, music, images, language, and literature using movement; and",3,117
117.113.b.1.D,"reflect the environment, portray character, and demonstrate actions in classroom dramatizations.",3,117
117.113.b.2.A,demonstrate safe use of movement and voice;,3,117
117.113.b.2.B,"participate in a variety of roles in real life or imaginative situations through narrative pantomime, dramatic play, or story dramatization;",3,117
117.113.b.2.C,dramatize literary selections using shadow play or puppetry; and,3,117
117.113.b.2.D,dramatize literary selections using pantomime and imitative dialogue.,3,117
117.113.b.3.A,"identify technical theatre elements such as props, costumes, sound, and visual elements that define character, environment, action, and theme;",3,117
117.113.b.3.B,"use simple technical theatre elements such as props, costumes, sound, and visual elements that define character, environment, action, and theme;",3,117
117.113.b.3.C,plan dramatic play;,3,117
117.113.b.3.D,cooperate and interact with others in dramatic play; and,3,117
117.113.b.3.E,observe live or multimedia theatrical performances.,3,117
117.113.b.4.A,explore historical and diverse cultural influences from a variety of sources through dramatic activities;,3,117
117.113.b.4.B,"illustrate similarities and differences between life and theatre, television, and film through dramatic play; and",3,117
117.113.b.5.A,apply appropriate audience behavior consistently;,3,117
117.113.b.5.B,discuss and evaluate simple dramatic activities and performances; and,3,117
117.113.b.5.C,"discuss the use of music, movement, and visual components in dramatic activities and performances.",3,117
117.114.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",4,117
117.114.a.2,"Four basic strands--foundations: observation and perception; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing the knowledge and skills students are expected to acquire. Each strand is of equal value and may be presented in any order throughout the year. Students rely on personal observations and perceptions, which are developed through increasing visual literacy and sensitivity to surroundings, communities, memories, imaginings, and life experiences, as sources for thinking about, planning, and creating original artworks. Students communicate their thoughts and ideas with innovation and creativity. Through art, students challenge their imaginations, foster critical thinking, collaborate with others, and build reflective skills. While exercising meaningful problem-solving skills, students develop the lifelong ability to make informed judgments.",4,117
117.114.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",4,117
117.114.b.1,"Foundations: observation and perception. The student develops and expands visual literacy skills using critical thinking, imagination, and the senses to observe and explore the world by learning about, understanding, and applying the elements of art, principles of design, and expressive qualities. The student uses what the student sees, knows, and has experienced as sources for examining, understanding, and creating artworks. The student is expected to:",4,117
117.114.b.2,"Creative expression. The student communicates ideas through original artworks using a variety of media with appropriate skills. The student expresses thoughts and ideas creatively while challenging the imagination, fostering reflective thinking, and developing disciplined effort and progressive problem-solving skills. The student is expected to:",4,117
117.114.b.3,"Historical and cultural relevance. The student demonstrates an understanding of art history and culture by analyzing artistic styles, historical periods, and a variety of cultures. The student develops global awareness and respect for the traditions and contributions of diverse cultures. The student is expected to:",4,117
117.114.b.4,"Critical evaluation and response. The student responds to and analyzes artworks of self and others, contributing to the development of lifelong skills of making informed judgments and reasoned evaluations. The student is expected to:",4,117
117.114.b.1.A,"explore and communicate ideas drawn from life experiences about self, peers, family, school, or community and from the imagination as sources for original works of art;",4,117
117.114.b.1.B,"use appropriate vocabulary when discussing the elements of art, including line, shape, color, texture, form, space, and value, and the principles of design, including emphasis, repetition/pattern, movement/rhythm, contrast/variety, balance, proportion, and unity; and",4,117
117.114.b.1.C,discuss the elements of art as building blocks and the principles of design as organizers of works of art.,4,117
117.114.b.2.A,integrate ideas drawn from life experiences to create original works of art;,4,117
117.114.b.2.B,create compositions using the elements of art and principles of design; and,4,117
117.114.b.2.C,"produce drawings; paintings; prints; sculpture, including modeled forms; and other art forms such as ceramics, fiber art, constructions, mixed media, installation art, digital art and media, and photographic imagery using a variety of art media and materials.",4,117
117.114.b.3.A,"compare content in artworks for various purposes such as the role art plays in reflecting life, expressing emotions, telling stories, or documenting history and traditions;",4,117
117.114.b.3.B,"compare purpose and content in artworks created by historical and contemporary men and women, making connections to various cultures;",4,117
117.114.b.3.C,"connect art to career opportunities for positions such as architects, animators, cartoonists, engineers, fashion designers, film makers, graphic artists, illustrators, interior designers, photographers, and web designers; and",4,117
117.114.b.3.D,investigate connections of visual art concepts to other disciplines.,4,117
117.114.b.4.A,"evaluate the elements of art, principles of design, intent, or expressive qualities in artworks of self, peers, and historical and contemporary artists;",4,117
117.114.b.4.B,"use methods such as written or oral response or artist statements to identify emotions found in collections of artworks created by self, peers, and major historical or contemporary artists in real or virtual portfolios, galleries, or art museums; and",4,117
117.114.b.4.C,"compile collections of personal artworks for purposes of self-assessment or exhibition such as physical artworks, electronic images, sketchbooks, or portfolios.",4,117
117.115.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",4,117
117.115.a.2,"Four basic strands--foundations: music literacy; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing the knowledge and skills students are expected to acquire. The foundation of music literacy is fostered through reading, writing, reproducing, and creating music, thus developing a student's intellect. Through creative expression, students apply their music literacy and the critical-thinking skills of music to sing, play, read, write, and/or move. By experiencing musical periods and styles, students will understand the relevance of music to history, culture, and the world, including the relationship of music to other academic disciplines and the vocational possibilities offered. Through critical listening, students analyze, evaluate, and respond to music, developing criteria for making critical judgments and informed choices.",4,117
117.115.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",4,117
117.115.b.1,Foundations: music literacy. The student describes and analyzes musical sound. The student is expected to:,4,117
117.115.b.2,"Foundations: music literacy. The student reads, writes, and reproduces music notation using a system. Technology and other tools may be used to read, write, and reproduce musical examples. The student is expected to:",4,117
117.115.b.3,Creative expression. The student performs a varied repertoire of developmentally appropriate music in informal or formal settings. The student is expected to:,4,117
117.115.b.4,Creative expression. The student creates and explores new musical ideas within specified guidelines. The student is expected to:,4,117
117.115.b.5,Historical and cultural relevance. The student examines music in relation to history and cultures. The student is expected to:,4,117
117.115.b.6,"Critical evaluation and response. The student listens to, responds to, and evaluates music and musical performances. The student is expected to:",4,117
117.115.b.1.A,"categorize and explain a variety of musical sounds, including those of children's voices and soprano and alto adult voices;",4,117
117.115.b.1.B,"categorize and explain a variety of musical sounds, including those of woodwind, brass, string, percussion, keyboard, electronic instruments, and instruments of various cultures;",4,117
117.115.b.1.C,"use known music symbols and terminology referring to rhythm; melody; timbre; form; tempo; dynamics, including crescendo and decrescendo; and articulation, including staccato and legato, to explain musical sounds presented aurally; and",4,117
117.115.b.1.D,"identify and label small and large musical forms such as, abac, AB, ABA, and rondo presented aurally in simple songs and larger works.",4,117
117.115.b.2.A,"read, write, and reproduce rhythmic patterns using standard notation, including separated eighth notes, eighth- and sixteenth-note combinations, dotted half note, and previously learned note values in 2/4, 4/4, and 3/4 meters as appropriate;",4,117
117.115.b.2.B,"read, write, and reproduce extended pentatonic melodic patterns using standard staff notation; and",4,117
117.115.b.2.C,"identify new and previously learned music symbols and terms referring to tempo; dynamics, including crescendo and decrescendo; and articulation, including staccato and legato.",4,117
117.115.b.3.A,"sing and play classroom instruments with accurate intonation and rhythm, independently or in groups;",4,117
117.115.b.3.B,"sing or play a varied repertoire of music such as American and Texan folk songs and folk songs representative of local cultures, independently or in groups;",4,117
117.115.b.3.C,"move alone and with others to a varied repertoire of music using gross motor, fine motor, locomotor, and non-locomotor skills and integrated movement such as hands and feet moving together;",4,117
117.115.b.3.D,perform various folk dances and play parties;,4,117
117.115.b.3.E,"perform simple part work, including rhythmic and melodic ostinati, derived from known repertoire; and",4,117
117.115.b.3.F,"interpret through performance new and previously learned music symbols and terms referring to tempo; dynamics, including crescendo and decrescendo; and articulation, including staccato and legato.",4,117
117.115.b.4.A,create rhythmic phrases through improvisation or composition;,4,117
117.115.b.4.B,create melodic phrases through improvisation or composition; and,4,117
117.115.b.4.C,create simple accompaniments through improvisation or composition.,4,117
117.115.b.5.A,"perform a varied repertoire of songs, movement, and musical games representative of diverse cultures such as historical folk songs of Texas and Hispanic and American Indian cultures in Texas;",4,117
117.115.b.5.B,"perform music representative of America and Texas, including ""Texas, Our Texas"";",4,117
117.115.b.5.C,"identify and describe music from diverse genres, styles, periods, and cultures; and",4,117
117.115.b.5.D,examine the relationships between music and interdisciplinary concepts.,4,117
117.115.b.6.A,exhibit audience etiquette during live and recorded performances;,4,117
117.115.b.6.B,recognize known rhythmic and melodic elements in aural examples using appropriate vocabulary;,4,117
117.115.b.6.C,"describe specific musical events in aural examples such as changes in timbre, form, tempo, dynamics, or articulation using appropriate vocabulary;",4,117
117.115.b.6.D,respond verbally and through movement to short musical examples;,4,117
117.115.b.6.E,describe a variety of compositions and formal or informal musical performances using specific music vocabulary; and,4,117
117.115.b.6.F,justify personal preferences for specific music works and styles using music vocabulary.,4,117
117.116.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",4,117
117.116.a.2,"Four basic strands--foundations: inquiry and understanding; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing knowledge and skills students are expected to acquire. Through the foundations: inquiry and understanding strand, students develop a perception of self, human relationships, and the world using elements of drama and conventions of theatre. Through the creative expression strand, students communicate in a dramatic form, engage in artistic thinking, build positive self-concepts, relate interpersonally, and integrate knowledge with other content areas in a relevant manner. Through the historical and cultural relevance strand, students increase their understanding of heritage and traditions in theatre and the diversity of world cultures as expressed in theatre. Through the critical evaluation and response strand, students engage in inquiry and dialogue, accept constructive criticism, revise personal views to promote creative and critical thinking, and develop the ability to appreciate and evaluate live theatre.",4,117
117.116.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",4,117
117.116.b.1,"Foundations: inquiry and understanding. The student develops concepts about self, human relationships, and the environment using elements of drama and conventions of theatre. The student is expected to:",4,117
117.116.b.2,Creative expression: performance. The student interprets characters using the voice and body expressively and creates dramatizations. The student is expected to:,4,117
117.116.b.3,"Creative expression: production. The student applies design, directing, and theatre production concepts and skills. The student is expected to:",4,117
117.116.b.4,"Historical and cultural relevance. The student relates theatre to history, society, and culture. The student is expected to:",4,117
117.116.b.5,Critical evaluation and response. The student responds to and evaluates theatre and theatrical performances. The student is expected to:,4,117
117.116.b.1.A,integrate sensory and emotional responses in dramatic play;,4,117
117.116.b.1.B,develop body awareness and spatial perception using rhythmic and expressive movement;,4,117
117.116.b.1.C,"respond to sound, music, images, language, and literature with voice and movement and participate in dramatic play using actions, sounds, and dialogue;",4,117
117.116.b.1.D,"express emotions and ideas using interpretive movements, sounds, and dialogue;",4,117
117.116.b.1.E,imitate and synthesize life experiences in dramatic play;,4,117
117.116.b.1.F,"use common objects to represent the setting, enhance characterization, and clarify actions; and",4,117
117.116.b.1.G,"define and demonstrate correct use of basic theatrical terms such as dialogue, character, scene, prop, costumes, setting, and theme.",4,117
117.116.b.2.A,demonstrate safe use of the voice and body;,4,117
117.116.b.2.B,"describe characters, their relationships, and their surroundings;",4,117
117.116.b.2.C,"develop characters and assume roles in short improvised scenes using imagination, personal experiences, heritage, literature, and history;",4,117
117.116.b.2.D,"dramatize literary selections in unison, pairs, or groups, demonstrating a logical connection of events and describing the characters, their relationships, and their surroundings; and",4,117
117.116.b.2.E,"create simple stories collaboratively through imaginative play, improvisations, and story dramatizations, demonstrating a logical connection of events and describing the characters, their relationships, and their surroundings.",4,117
117.116.b.3.A,"describe the appropriate use of props, costumes, sound, and visual elements that define character, environment, action, and theme;",4,117
117.116.b.3.B,alter space to create suitable performance environments for playmaking;,4,117
117.116.b.3.C,plan brief dramatizations collaboratively; and,4,117
117.116.b.3.D,interact cooperatively with others in brief dramatizations.,4,117
117.116.b.4.A,"explain theatre as a reflection of life in particular times, places, cultures, and oral traditions specific to Texas;",4,117
117.116.b.4.B,"identify the role of live theatre, film, television, and electronic media in American society; and",4,117
117.116.b.4.C,compare theatre artists and their contributions to theatre and society.,4,117
117.116.b.5.A,apply appropriate audience behavior at formal and informal performances;,4,117
117.116.b.5.B,"compare visual, aural, oral, and kinetic aspects of informal playmaking with formal theatre; and",4,117
117.116.b.5.C,"discuss how movement, music, or visual elements enhance ideas and emotions depicted in theatre.",4,117
117.117.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",5,117
117.117.a.2,"Four basic strands--foundations: observation and perception; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing the knowledge and skills students are expected to acquire. Each strand is of equal value and may be presented in any order throughout the year. Students rely on personal observations and perceptions, which are developed through increasing visual literacy and sensitivity to surroundings, communities, memories, imaginings, and life experiences, as sources for thinking about, planning, and creating original artworks. Students communicate their thoughts and ideas with innovation and creativity. Through art, students challenge their imaginations, foster critical thinking, collaborate with others, and build reflective skills. While exercising meaningful problem-solving skills, students develop the lifelong ability to make informed judgments.",5,117
117.117.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",5,117
117.117.b.1,"Foundations: observation and perception. The student develops and expands visual literacy skills using critical thinking, imagination, and the senses to observe and explore the world by learning about, understanding, and applying the elements of art, principles of design, and expressive qualities. The student uses what the student sees, knows, and has experienced as sources for examining, understanding, and creating artworks. The student is expected to:",5,117
117.117.b.2,"Creative expression. The student communicates ideas through original artworks using a variety of media with appropriate skills. The student expresses thoughts and ideas creatively while challenging the imagination, fostering reflective thinking, and developing disciplined effort and progressive problem-solving skills. The student is expected to:",5,117
117.117.b.3,"Historical and cultural relevance. The student demonstrates an understanding of art history and culture by analyzing artistic styles, historical periods, and a variety of cultures. The student develops global awareness and respect for the traditions and contributions of diverse cultures. The student is expected to:",5,117
117.117.b.4,"Critical evaluation and response. The student responds to and analyzes artworks of self and others, contributing to the development of lifelong skills of making informed judgments and reasoned evaluations. The student is expected to:",5,117
117.117.b.1.A,"develop and communicate ideas drawn from life experiences about self, peers, family, school, or community and from the imagination as sources for original works of art;",5,117
117.117.b.1.B,"use appropriate vocabulary when discussing the elements of art, including line, shape, color, texture, form, space, and value, and the principles of design, including emphasis, repetition/pattern, movement/rhythm, contrast/variety, balance, proportion, and unity; and",5,117
117.117.b.1.C,discuss the elements of art as building blocks and the principles of design as organizers of works of art.,5,117
117.117.b.2.A,integrate ideas drawn from life experiences to create original works of art;,5,117
117.117.b.2.B,create compositions using the elements of art and principles of design; and,5,117
117.117.b.2.C,"produce drawings; paintings; prints; sculpture, including modeled forms; and other art forms such as ceramics, fiber art, constructions, digital art and media, and photographic imagery using a variety of materials.",5,117
117.117.b.3.A,"compare the purpose and effectiveness of artworks from various times and places, evaluating the artist's use of media and techniques, expression of emotions, or use of symbols;",5,117
117.117.b.3.B,"compare the purpose and effectiveness of artworks created by historic and contemporary men and women, making connections to various cultures;",5,117
117.117.b.3.C,"connect art to career opportunities for positions such as architects, animators, cartoonists, engineers, fashion designers, film makers, graphic artists, illustrators, interior designers, photographers, and web designers; and",5,117
117.117.b.3.D,investigate connections of visual art concepts to other disciplines.,5,117
117.117.b.4.A,"evaluate the elements of art, principles of design, general intent, media and techniques, or expressive qualities in artworks of self, peers, or historical and contemporary artists;",5,117
117.117.b.4.B,"use methods such as written or oral response or artist statements to identify themes found in collections of artworks created by self, peers, and major historical or contemporary artists in real or virtual portfolios, galleries, or art museums; and",5,117
117.117.b.4.C,"compile collections of personal artworks for purposes of self-assessment or exhibition such as physical artworks, electronic images, sketchbooks, or portfolios.",5,117
117.118.a.1,"The fine arts incorporate the study of dance, music, theatre, and the visual arts to offer unique experiences and empower students to explore realities, relationships, and ideas. These disciplines engage and motivate all students through active learning, critical thinking, and innovative problem solving. The fine arts develop cognitive functioning and increase student academic achievement, higher-order thinking, communication, and collaboration skills, making the fine arts applicable to college readiness, career opportunities, workplace environments, social skills, and everyday life. Students develop aesthetic and cultural awareness through exploration, leading to creative expression. Creativity, encouraged through the study of the fine arts, is essential to nurture and develop the whole child.",5,117
117.118.a.2,"Four basic strands--foundations: music literacy; creative expression; historical and cultural relevance; and critical evaluation and response--provide broad, unifying structures for organizing the knowledge and skills students are expected to acquire. The foundation of music literacy is fostered through reading, writing, reproducing, and creating music, thus developing a student's intellect. Through creative expression, students apply their music literacy and the critical-thinking skills of music to sing, play, read, write, and/or move. By experiencing musical periods and styles, students will understand the relevance of music to history, culture, and the world, including the relationship of music to other academic disciplines and the vocational possibilities offered. Through critical listening, students analyze, evaluate, and respond to music, developing criteria for making critical judgments and informed choices.",5,117
117.118.a.3,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",5,117
117.118.b.1,Foundations: music literacy. The student describes and analyzes musical sound. The student is expected to:,5,117
117.118.b.2,"Foundations: music literacy. The student reads, writes, and reproduces music notation using a system. Technology and other tools may be used to read, write, and reproduce musical examples. The student is expected to:",5,117
117.118.b.3,Creative expression. The student performs a varied repertoire of developmentally appropriate music in informal or formal settings. The student is expected to:,5,117
117.118.b.4,Creative expression. The student creates and explores new musical ideas within specified guidelines. The student is expected to:,5,117
117.118.b.5,Historical and cultural relevance. The student examines music in relation to history and cultures. The student is expected to:,5,117
117.118.b.6,"Critical evaluation and response. The student listens to, responds to, and evaluates music and musical performances. The student is expected to:",5,117
117.118.b.1.A,"distinguish among a variety of musical timbres, including those of children's voices and soprano, alto, tenor, and bass adult voices;",5,117
117.118.b.1.B,"distinguish among a variety of musical timbres, including those of woodwind, brass, string, percussion, keyboard, electronic instruments, and instruments of various cultures;",5,117
117.118.b.1.C,"use known music symbols and terminology referring to rhythm; melody; timbre; form; tempo, including accelerando and ritardando; dynamics; articulation; and meter, including simple and compound, to explain musical sounds presented aurally; and",5,117
117.118.b.1.D,"identify and label small and large musical forms such as abac, AB, and ABA; rondo; and theme and variations presented aurally in simple songs and larger works.",5,117
117.118.b.2.A,"read, write, and reproduce rhythmic patterns using standard notation, including syncopated patterns, and previously learned note values in 2/4, 3/4, or 4/4 meters as appropriate;",5,117
117.118.b.2.B,"read, write, and reproduce extended pentatonic and diatonic melodic patterns using standard staff notation; and",5,117
117.118.b.2.C,"identify and interpret new and previously learned music symbols and terms referring to tempo, including accelerando and ritardando; dynamics; articulation; and meter, including simple and compound.",5,117
117.118.b.3.A,sing and play classroom instruments independently or in groups with accurate intonation and rhythm;,5,117
117.118.b.3.B,"sing or play a varied repertoire of music such as American folk songs, patriotic music, and folk songs representative of local and world cultures independently or in groups;",5,117
117.118.b.3.C,"move alone and with others to a varied repertoire of music using gross motor, fine motor, locomotor, and non-locomotor skills and integrated movement such as hands and feet moving together;",5,117
117.118.b.3.D,perform various folk dances and play parties;,5,117
117.118.b.3.E,"perform simple two-part music, including rhythmic and melodic ostinati, rounds, partner songs, and counter melodies; and",5,117
117.118.b.3.F,"interpret through performance new and previously learned music symbols and terms referring to tempo, including accelarando and ritardando; dynamics; articulation; and meter, including simple and compound.",5,117
117.118.b.4.A,create rhythmic phrases through improvisation and composition;,5,117
117.118.b.4.B,create melodic phrases through improvisation and composition; and,5,117
117.118.b.4.C,create simple accompaniments through improvisation and composition.,5,117
117.118.b.5.A,"perform a varied repertoire of songs, movement, and musical games representative of diverse cultures such as historical folk songs of Texas and America and European and African cultures in America;",5,117
117.118.b.5.B,"perform music representative of Texas and America, including ""The Star Spangled Banner"";",5,117
